Page score,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Frame,Form,First seen,Last seen
3,Slacker News,http://slackernews.io/tag/netflix,https://www.mylinkroku.com/netflix-channel-activation-roku-device/,How to activate Netflix channel on Roku?,9,18,FALSE,FALSE,FALSE,6/8/2018,6/8/2018
1,The Sling TV app for Roku gets upgrades – HD Report,https://hd-report.com/2018/03/13/the-sling-tv-app-for-roku-gets-upgrades/,https://www.mylinkroku.com/,activate the Roku device,7,168,TRUE,FALSE,FALSE,5/28/2018,7/4/2018
1,News | New | Sbm 14,http://sbm14.16mb.com/new.php?category=News,https://www.mylinkroku.com/roku-activation-issues/,https://www.mylinkroku.com,15,148,TRUE,FALSE,FALSE,5/31/2018,5/31/2018
1,New | Sbm 14,http://sbm14.16mb.com/new.php,https://www.mylinkroku.com/roku-activation-issues/,https://www.mylinkroku.com,15,147,TRUE,FALSE,FALSE,5/31/2018,5/31/2018
1,ROKU Box - The Channel Store - How To Add New Channels | How To Make & Do Everything!,http://www.howtomakeonline.org/wcOH1Moneyjy17H7/ROKU-Box-The-Channel-Store-How-to-Add-New-Channels.html,https://www.mylinkroku.com/activate-roku-channels/,https://www.mylinkroku.com/activate-roku-channels/,2,39,FALSE,FALSE,FALSE,6/16/2018,6/16/2018
1,Roku 3 Remote Control Buttons Replacement - iFixit,https://de.ifixit.com/Anleitung/Roku+3+Remote+Control+Buttons+Replacement/72051#comment-319771,https://www.mylinkroku.com/,Roku remote,9,119,TRUE,FALSE,FALSE,6/2/2018,6/2/2018
1,Roku 3 Remote Control Buttons Replacement - iFixit,https://de.ifixit.com/Anleitung/Roku+3+Remote+Control+Buttons+Replacement/72051#comment-426420,https://www.mylinkroku.com/,Roku remote,9,119,TRUE,FALSE,FALSE,6/9/2018,6/9/2018
1,Roku 3 Remote Control Buttons Replacement - iFixit Reparaturanleitung,https://de.ifixit.com/Anleitung/Roku+3+Remote+Control+Buttons+Replacement/72051#author,https://www.mylinkroku.com/,Roku remote,9,119,TRUE,FALSE,FALSE,6/16/2018,6/16/2018
1,Roku 3 Remote Control Buttons Replacement - iFixit Repair Guide,https://www.ifixit.com/Guide/Roku+3+Remote+Control+Buttons+Replacement/72051,https://www.mylinkroku.com/,Roku remote,9,121,TRUE,FALSE,FALSE,6/17/2018,6/17/2018
1,Roku 3 Remote Control Buttons Replacement - iFixit Reparaturanleitung,https://de.ifixit.com/Anleitung/Roku+3+Remote+Control+Buttons+Replacement/72051,https://www.mylinkroku.com/,Roku remote,9,117,TRUE,FALSE,FALSE,7/4/2018,7/4/2018
1,Slacker News,http://slackernews.io/tag/netflix?groupBy=LastWeek#,https://www.mylinkroku.com/netflix-channel-activation-roku-device/,How to activate Netflix channel on Roku?,11,18,FALSE,FALSE,FALSE,6/13/2018,6/13/2018
